sample_id,bucket,category,source_group,split,input_path,output_path,input_exists,output_exists,shape_match,input_width,input_height,output_width,output_height,severity,identity_candidate,diff_mean,mask_ratio,mask_threshold,input_pseudo_psnr,input_pseudo_ssim_global,e1_pseudo_psnr,e1_pseudo_ssim_global,e1_mask_outside_max_abs,e1_mask_outside_mean_abs
image_pitches_large/100_134_15_SKEYPPEAPE_1_5_32_A_MBed_0,image_pitches_large,image_pitches_large,134_15_SKEYPPEAPE_1_5_32_A_MBed,test,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_pitches_large/134_15_SKEYPPEAPE_1_5_32_A_MBed/100_134_15_SKEYPPEAPE_1_5_32_A_MBed_0_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_pitches_large/134_15_SKEYPPEAPE_1_5_32_A_MBed/100_134_15_SKEYPPEAPE_1_5_32_A_MBed_0_generated.png,True,True,True,900,900,900,900,severe,False,4.04677677154541,0.1054567901234568,23.0,27.473935250076586,0.9828397105286535,35.65447066721094,0.9979265105226088,0,0.0
image_pitches_large/100_138_7_SEPPWDPXPE_1_5_19_A_Bed_0,image_pitches_large,image_pitches_large,138_7_SEPPWDPXPE_1_5_19_A_Bed,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_pitches_large/138_7_SEPPWDPXPE_1_5_19_A_Bed/100_138_7_SEPPWDPXPE_1_5_19_A_Bed_0_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_pitches_large/138_7_SEPPWDPXPE_1_5_19_A_Bed/100_138_7_SEPPWDPXPE_1_5_19_A_Bed_0_generated.png,True,True,True,900,900,900,900,severe,False,5.228556156158447,0.11066913580246913,27.66666603088379,25.464565313644627,0.9689783428258134,34.122173842783155,0.9964329615236439,0,0.0
image_pitches_large/100_13_22_SKPPWBPEPE_1_14_7_Whole_MBed_0,image_pitches_large,image_pitches_large,13_22_SKPPWBPEPE_1_14_7_Whole_MBed,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_pitches_large/13_22_SKPPWBPEPE_1_14_7_Whole_MBed/100_13_22_SKPPWBPEPE_1_14_7_Whole_MBed_0_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_pitches_large/13_22_SKPPWBPEPE_1_14_7_Whole_MBed/100_13_22_SKPPWBPEPE_1_14_7_Whole_MBed_0_generated.png,True,True,True,900,900,900,900,severe,False,5.965800762176514,0.15707407407407406,18.0,25.868353019542482,0.9891637297175884,35.20788401419922,0.9988712916338466,0,0.0
image_pitches_large/100_141_15_SKEYPPEAPE_1_6_11_A_Bed_0,image_pitches_large,image_pitches_large,141_15_SKEYPPEAPE_1_6_11_A_Bed,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_pitches_large/141_15_SKEYPPEAPE_1_6_11_A_Bed/100_141_15_SKEYPPEAPE_1_6_11_A_Bed_0_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_pitches_large/141_15_SKEYPPEAPE_1_6_11_A_Bed/100_141_15_SKEYPPEAPE_1_6_11_A_Bed_0_generated.png,True,True,True,900,900,900,900,severe,False,5.267646789550781,0.10956543209876543,27.33333396911621,25.350661035781577,0.9793653729794605,33.5935512948041,0.9973659157303741,0,0.0
image_pitches_large/101_141_15_SKEYPPEAPE_1_6_11_A_Bed_1,image_pitches_large,image_pitches_large,141_15_SKEYPPEAPE_1_6_11_A_Bed,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_pitches_large/141_15_SKEYPPEAPE_1_6_11_A_Bed/101_141_15_SKEYPPEAPE_1_6_11_A_Bed_1_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_pitches_large/141_15_SKEYPPEAPE_1_6_11_A_Bed/101_141_15_SKEYPPEAPE_1_6_11_A_Bed_1_generated.png,True,True,True,900,900,900,900,medium,False,1.92227041721344,0.04706543209876543,18.66666603088379,30.15996729109891,0.97907408240013,40.11445387898113,0.9983714489242534,0,0.0
image_pitches_large/100_1493_93_TZTNIHIYHM_1_38_46_F_Bed_0,image_pitches_large,image_pitches_large,1493_93_TZTNIHIYHM_1_38_46_F_Bed,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_pitches_large/1493_93_TZTNIHIYHM_1_38_46_F_Bed/100_1493_93_TZTNIHIYHM_1_38_46_F_Bed_0_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_pitches_large/1493_93_TZTNIHIYHM_1_38_46_F_Bed/100_1493_93_TZTNIHIYHM_1_38_46_F_Bed_0_generated.png,True,True,True,900,900,900,900,light,False,0.7067081928253174,0.012241975308641975,29.0,34.593496747287624,0.986916433731791,41.15938684121578,0.9975177925925002,0,0.0
image_pitches_large/101_1493_93_TZTNIHIYHM_1_38_46_F_Bed_1,image_pitches_large,image_pitches_large,1493_93_TZTNIHIYHM_1_38_46_F_Bed,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_pitches_large/1493_93_TZTNIHIYHM_1_38_46_F_Bed/101_1493_93_TZTNIHIYHM_1_38_46_F_Bed_1_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_pitches_large/1493_93_TZTNIHIYHM_1_38_46_F_Bed/101_1493_93_TZTNIHIYHM_1_38_46_F_Bed_1_generated.png,True,True,True,900,900,900,900,medium,False,2.229268789291382,0.049662962962962964,18.0,29.015865006853176,0.9860751024480546,39.51495307331713,0.9989852767785573,0,0.0
image_pitches_large/100_1494_93_TZTNIHIYHM_1_38_47_F_Bed_0,image_pitches_large,image_pitches_large,1494_93_TZTNIHIYHM_1_38_47_F_Bed,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_pitches_large/1494_93_TZTNIHIYHM_1_38_47_F_Bed/100_1494_93_TZTNIHIYHM_1_38_47_F_Bed_0_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_pitches_large/1494_93_TZTNIHIYHM_1_38_47_F_Bed/100_1494_93_TZTNIHIYHM_1_38_47_F_Bed_0_generated.png,True,True,True,900,900,900,900,light,False,0.9285032153129578,0.014648148148148148,35.0,32.81157577146166,0.9798295238473106,38.86854745110679,0.9955077949868539,0,0.0
image_pitches_large/101_1494_93_TZTNIHIYHM_1_38_47_F_Bed_1,image_pitches_large,image_pitches_large,1494_93_TZTNIHIYHM_1_38_47_F_Bed,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_pitches_large/1494_93_TZTNIHIYHM_1_38_47_F_Bed/101_1494_93_TZTNIHIYHM_1_38_47_F_Bed_1_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_pitches_large/1494_93_TZTNIHIYHM_1_38_47_F_Bed/101_1494_93_TZTNIHIYHM_1_38_47_F_Bed_1_generated.png,True,True,True,900,900,900,900,medium,False,2.64255690574646,0.0468962962962963,22.66666603088379,27.048789005230663,0.9732299556957164,38.60658373603913,0.9983469050624644,0,0.0
image_pitches_large/100_152_10_SKADBPYRPE_3_25_28_A_Bed_0,image_pitches_large,image_pitches_large,152_10_SKADBPYRPE_3_25_28_A_Bed,test,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_pitches_large/152_10_SKADBPYRPE_3_25_28_A_Bed/100_152_10_SKADBPYRPE_3_25_28_A_Bed_0_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_pitches_large/152_10_SKADBPYRPE_3_25_28_A_Bed/100_152_10_SKADBPYRPE_3_25_28_A_Bed_0_generated.png,True,True,True,900,900,900,900,medium,False,3.40316104888916,0.06278024691358025,18.0,30.338708295738193,0.9940011579204977,35.118007719522325,0.9982478779220646,0,0.0
image_pitches_large/102_152_10_SKADBPYRPE_3_25_28_A_Bed_2,image_pitches_large,image_pitches_large,152_10_SKADBPYRPE_3_25_28_A_Bed,test,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_pitches_large/152_10_SKADBPYRPE_3_25_28_A_Bed/102_152_10_SKADBPYRPE_3_25_28_A_Bed_2_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_pitches_large/152_10_SKADBPYRPE_3_25_28_A_Bed/102_152_10_SKADBPYRPE_3_25_28_A_Bed_2_generated.png,True,True,True,900,900,900,900,light,False,0.9382303953170776,0.025272839506172838,21.0,32.59742453482721,0.9751634437980317,43.73828250472898,0.9986818911757445,0,0.0
image_pitches_large/107_152_10_SKADBPYRPE_3_25_28_A_Bed_7,image_pitches_large,image_pitches_large,152_10_SKADBPYRPE_3_25_28_A_Bed,test,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_pitches_large/152_10_SKADBPYRPE_3_25_28_A_Bed/107_152_10_SKADBPYRPE_3_25_28_A_Bed_7_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_pitches_large/152_10_SKADBPYRPE_3_25_28_A_Bed/107_152_10_SKADBPYRPE_3_25_28_A_Bed_7_generated.png,True,True,True,900,900,900,900,light,False,1.1460891962051392,0.019719753086419753,43.0,30.143124083215373,0.9606547042756691,39.600471741556156,0.9960783172330139,0,0.0
image_pitches_large/100_1537_93_TZTNIHIYHM_1_39_44_F_Bed_0,image_pitches_large,image_pitches_large,1537_93_TZTNIHIYHM_1_39_44_F_Bed,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_pitches_large/1537_93_TZTNIHIYHM_1_39_44_F_Bed/100_1537_93_TZTNIHIYHM_1_39_44_F_Bed_0_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_pitches_large/1537_93_TZTNIHIYHM_1_39_44_F_Bed/100_1537_93_TZTNIHIYHM_1_39_44_F_Bed_0_generated.png,True,True,True,900,900,900,900,severe,False,5.358514785766602,0.13038765432098764,21.0,25.39642433872757,0.9817590463519024,35.826479093685975,0.998578675647032,0,0.0
image_pitches_large/100_1549_40_SKSSGPYXPE_1_39_36_H_Bed_0,image_pitches_large,image_pitches_large,1549_40_SKSSGPYXPE_1_39_36_H_Bed,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_pitches_large/1549_40_SKSSGPYXPE_1_39_36_H_Bed/100_1549_40_SKSSGPYXPE_1_39_36_H_Bed_0_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_pitches_large/1549_40_SKSSGPYXPE_1_39_36_H_Bed/100_1549_40_SKSSGPYXPE_1_39_36_H_Bed_0_generated.png,True,True,True,900,900,900,900,medium,False,2.4423980712890625,0.04554444444444444,25.33333396911621,28.48153856467226,0.9659602429815447,37.54589986127058,0.996759848832355,0,0.0
image_pitches_large/100_154_44_SSPPWBPEPK_1_12_5_E_Living_0,image_pitches_large,image_pitches_large,154_44_SSPPWBPEPK_1_12_5_E_Living,test,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_pitches_large/154_44_SSPPWBPEPK_1_12_5_E_Living/100_154_44_SSPPWBPEPK_1_12_5_E_Living_0_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_pitches_large/154_44_SSPPWBPEPK_1_12_5_E_Living/100_154_44_SSPPWBPEPK_1_12_5_E_Living_0_generated.png,True,True,True,900,900,900,900,severe,False,3.643951892852783,0.033780246913580246,18.0,30.17743843146363,0.9964885555442448,35.903206688142134,0.9991712475177165,0,0.0
image_pitches_large/100_156_86_TZSMTHISHM_1_6_12_A_Bath_0,image_pitches_large,image_pitches_large,156_86_TZSMTHISHM_1_6_12_A_Bath,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_pitches_large/156_86_TZSMTHISHM_1_6_12_A_Bath/100_156_86_TZSMTHISHM_1_6_12_A_Bath_0_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_pitches_large/156_86_TZSMTHISHM_1_6_12_A_Bath/100_156_86_TZSMTHISHM_1_6_12_A_Bath_0_generated.png,True,True,True,900,900,900,900,medium,False,1.4874262809753418,0.041401234567901235,18.0,32.342736595963174,0.9960578246371307,41.01859275888961,0.9995519994680302,0,0.0
image_pitches_large/101_156_86_TZSMTHISHM_1_6_12_A_Bath_1,image_pitches_large,image_pitches_large,156_86_TZSMTHISHM_1_6_12_A_Bath,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_pitches_large/156_86_TZSMTHISHM_1_6_12_A_Bath/101_156_86_TZSMTHISHM_1_6_12_A_Bath_1_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_pitches_large/156_86_TZSMTHISHM_1_6_12_A_Bath/101_156_86_TZSMTHISHM_1_6_12_A_Bath_1_generated.png,True,True,True,900,900,900,900,medium,False,1.6943284273147583,0.00451358024691358,18.0,36.787976580688074,0.999346329807271,37.25845776856258,0.9993943960983532,0,0.0
image_pitches_large/100_168_41_SKSWBPWJPS_1_7_1_B_Bed_0,image_pitches_large,image_pitches_large,168_41_SKSWBPWJPS_1_7_1_B_Bed,test,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_pitches_large/168_41_SKSWBPWJPS_1_7_1_B_Bed/100_168_41_SKSWBPWJPS_1_7_1_B_Bed_0_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_pitches_large/168_41_SKSWBPWJPS_1_7_1_B_Bed/100_168_41_SKSWBPWJPS_1_7_1_B_Bed_0_generated.png,True,True,True,900,900,900,900,severe,False,10.212991714477539,0.2803506172839506,19.66666603088379,24.176813589877305,0.978202619504807,32.316337895879904,0.9969653811829672,0,0.0
image_pitches_large/100_179_61_TTNTIHLEHM_1_17_8_C_Bed_0,image_pitches_large,image_pitches_large,179_61_TTNTIHLEHM_1_17_8_C_Bed,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_pitches_large/179_61_TTNTIHLEHM_1_17_8_C_Bed/100_179_61_TTNTIHLEHM_1_17_8_C_Bed_0_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_pitches_large/179_61_TTNTIHLEHM_1_17_8_C_Bed/100_179_61_TTNTIHLEHM_1_17_8_C_Bed_0_generated.png,True,True,True,900,900,900,900,severe,False,4.142331600189209,0.10698271604938271,18.0,28.717912106376843,0.9957981544986458,35.984740316402714,0.9992883262157423,0,0.0
image_pitches_large/100_1_11_SKBKBPEAPE_1_1_2_A_Living_0,image_pitches_large,image_pitches_large,1_11_SKBKBPEAPE_1_1_2_A_Living,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_pitches_large/1_11_SKBKBPEAPE_1_1_2_A_Living/100_1_11_SKBKBPEAPE_1_1_2_A_Living_0_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_pitches_large/1_11_SKBKBPEAPE_1_1_2_A_Living/100_1_11_SKBKBPEAPE_1_1_2_A_Living_0_generated.png,True,True,True,900,900,900,900,severe,False,10.626483917236328,0.32861604938271605,18.0,23.296875373249183,0.972994085551395,33.059156469026135,0.9976359453551622,0,0.0
image_pitches_large/200_1_11_SKBKBPEAPE_1_1_2_A_Living_0,image_pitches_large,image_pitches_large,1_11_SKBKBPEAPE_1_1_2_A_Living,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_pitches_large/1_11_SKBKBPEAPE_1_1_2_A_Living/200_1_11_SKBKBPEAPE_1_1_2_A_Living_0_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_pitches_large/1_11_SKBKBPEAPE_1_1_2_A_Living/200_1_11_SKBKBPEAPE_1_1_2_A_Living_0_generated.png,True,True,True,900,900,900,900,severe,False,10.323107719421387,0.31266913580246913,18.0,23.851609420373453,0.9769136095884485,32.340692996774536,0.997256205245748,0,0.0
image_pitches_large/100_1_20_SKPPWAPXPE_1_15_7_A_Living_0,image_pitches_large,image_pitches_large,1_20_SKPPWAPXPE_1_15_7_A_Living,val,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_pitches_large/1_20_SKPPWAPXPE_1_15_7_A_Living/100_1_20_SKPPWAPXPE_1_15_7_A_Living_0_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_pitches_large/1_20_SKPPWAPXPE_1_15_7_A_Living/100_1_20_SKPPWAPXPE_1_15_7_A_Living_0_generated.png,True,True,True,900,900,900,900,severe,False,6.230684757232666,0.19816666666666666,20.33333396911621,26.30905733117466,0.991971834888353,34.30712211942338,0.9989311022455492,0,0.0
image_pitches_large/100_229_78_TZIDZHMXHM_3_39_26_A_Utility_0,image_pitches_large,image_pitches_large,229_78_TZIDZHMXHM_3_39_26_A_Utility,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_pitches_large/229_78_TZIDZHMXHM_3_39_26_A_Utility/100_229_78_TZIDZHMXHM_3_39_26_A_Utility_0_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_pitches_large/229_78_TZIDZHMXHM_3_39_26_A_Utility/100_229_78_TZIDZHMXHM_3_39_26_A_Utility_0_generated.png,True,True,True,900,900,900,900,severe,False,7.83640718460083,0.14070864197530863,18.0,27.42702038015493,0.8978598762858379,31.574029821162917,0.9643141234535342,0,0.0
image_pitches_large/100_280_17_SKPDPPERPE_1_11_10_C_MBed_0,image_pitches_large,image_pitches_large,280_17_SKPDPPERPE_1_11_10_C_MBed,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_pitches_large/280_17_SKPDPPERPE_1_11_10_C_MBed/100_280_17_SKPDPPERPE_1_11_10_C_MBed_0_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_pitches_large/280_17_SKPDPPERPE_1_11_10_C_MBed/100_280_17_SKPDPPERPE_1_11_10_C_MBed_0_generated.png,True,True,True,900,900,900,900,severe,False,5.882437705993652,0.06541481481481481,18.0,29.86066951153167,0.9113428198159781,32.41707405328646,0.9552152000279333,0,0.0
image_pitches_large/100_29_44_SSPPWBPEPK_1_2_6_A_MBed_0,image_pitches_large,image_pitches_large,29_44_SSPPWBPEPK_1_2_6_A_MBed,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_pitches_large/29_44_SSPPWBPEPK_1_2_6_A_MBed/100_29_44_SSPPWBPEPK_1_2_6_A_MBed_0_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_pitches_large/29_44_SSPPWBPEPK_1_2_6_A_MBed/100_29_44_SSPPWBPEPK_1_2_6_A_MBed_0_generated.png,True,True,True,900,900,900,900,severe,False,10.651313781738281,0.266520987654321,21.0,22.600453564421855,0.9739768120558073,32.78635911442051,0.9977121751196503,0,0.0
image_pitches_large/100_304_17_SKPDPPERPE_1_11_34_C_MBed_0,image_pitches_large,image_pitches_large,304_17_SKPDPPERPE_1_11_34_C_MBed,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_pitches_large/304_17_SKPDPPERPE_1_11_34_C_MBed/100_304_17_SKPDPPERPE_1_11_34_C_MBed_0_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_pitches_large/304_17_SKPDPPERPE_1_11_34_C_MBed/100_304_17_SKPDPPERPE_1_11_34_C_MBed_0_generated.png,True,True,True,900,900,900,900,severe,False,3.674912691116333,0.03426666666666667,18.0,31.852207674513732,0.9968728451387071,34.40408287931314,0.9984023555150923,0,0.0
image_pitches_large/100_307_41_SKSWBPWJPS_1_11_28_D_LivingDining_0,image_pitches_large,image_pitches_large,307_41_SKSWBPWJPS_1_11_28_D_LivingDining,val,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_pitches_large/307_41_SKSWBPWJPS_1_11_28_D_LivingDining/100_307_41_SKSWBPWJPS_1_11_28_D_LivingDining_0_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_pitches_large/307_41_SKSWBPWJPS_1_11_28_D_LivingDining/100_307_41_SKSWBPWJPS_1_11_28_D_LivingDining_0_generated.png,True,True,True,900,900,900,900,medium,False,2.1034460067749023,0.028440740740740742,18.0,33.26635293551734,0.9964660789943,37.00591604804619,0.9986845095265916,0,0.0
image_pitches_large/100_308_15_SKEYPPEAPE_1_12_10_B_MBed_0,image_pitches_large,image_pitches_large,308_15_SKEYPPEAPE_1_12_10_B_MBed,test,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_pitches_large/308_15_SKEYPPEAPE_1_12_10_B_MBed/100_308_15_SKEYPPEAPE_1_12_10_B_MBed_0_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_pitches_large/308_15_SKEYPPEAPE_1_12_10_B_MBed/100_308_15_SKEYPPEAPE_1_12_10_B_MBed_0_generated.png,True,True,True,900,900,900,900,severe,False,8.586769104003906,0.23640123456790124,18.0,24.941385566751222,0.9821265220118487,32.6426544210722,0.9974659743107078,0,0.0
image_pitches_large/100_30_89_TZTMTHMJMM_1_2_13_A_Bed_0,image_pitches_large,image_pitches_large,30_89_TZTMTHMJMM_1_2_13_A_Bed,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_pitches_large/30_89_TZTMTHMJMM_1_2_13_A_Bed/100_30_89_TZTMTHMJMM_1_2_13_A_Bed_0_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_pitches_large/30_89_TZTMTHMJMM_1_2_13_A_Bed/100_30_89_TZTMTHMJMM_1_2_13_A_Bed_0_generated.png,True,True,True,900,900,900,900,severe,False,7.7391676902771,0.2661654320987654,19.33333396911621,25.360221679759697,0.9877454449993437,33.673674226773045,0.9985920837723065,0,0.0
image_pitches_large/100_31_4_OSRRQRUXOU_1_3_10_A_Bed_0,image_pitches_large,image_pitches_large,31_4_OSRRQRUXOU_1_3_10_A_Bed,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_pitches_large/31_4_OSRRQRUXOU_1_3_10_A_Bed/100_31_4_OSRRQRUXOU_1_3_10_A_Bed_0_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_pitches_large/31_4_OSRRQRUXOU_1_3_10_A_Bed/100_31_4_OSRRQRUXOU_1_3_10_A_Bed_0_generated.png,True,True,True,900,900,900,900,severe,False,6.8895721435546875,0.1564358024691358,18.0,27.558976793960447,0.9926037117492166,32.58066659789365,0.9978433664671833,0,0.0
image_pitches_large/100_325_38_SKPPWYPEPE_1_105_13_B_MBed_0,image_pitches_large,image_pitches_large,325_38_SKPPWYPEPE_1_105_13_B_MBed,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_pitches_large/325_38_SKPPWYPEPE_1_105_13_B_MBed/100_325_38_SKPPWYPEPE_1_105_13_B_MBed_0_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_pitches_large/325_38_SKPPWYPEPE_1_105_13_B_MBed/100_325_38_SKPPWYPEPE_1_105_13_B_MBed_0_generated.png,True,True,True,900,900,900,900,severe,False,3.9254555702209473,0.09575925925925927,18.0,27.80694541292729,0.9888404190952863,36.20832830493145,0.9985348410955083,0,0.0
image_pitches_large/101_325_38_SKPPWYPEPE_1_105_13_B_MBed_1,image_pitches_large,image_pitches_large,325_38_SKPPWYPEPE_1_105_13_B_MBed,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_pitches_large/325_38_SKPPWYPEPE_1_105_13_B_MBed/101_325_38_SKPPWYPEPE_1_105_13_B_MBed_1_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_pitches_large/325_38_SKPPWYPEPE_1_105_13_B_MBed/101_325_38_SKPPWYPEPE_1_105_13_B_MBed_1_generated.png,True,True,True,900,900,900,900,light,False,0.8431316614151001,0.018998765432098764,41.66666793823242,32.4793884424883,0.9787175862278303,41.541266502208025,0.9975739011839784,0,0.0
