sample_id,source_group,source_image,degradation_type,severity,clean_path,distorted_path,mask_path,mask_ratio,clean_quality_score,masked_input_clean_l1,split,seed
v2_0094_171_11_SKBKBPEAPE_1_5_28_A_MBed_114.148897_22.28093_233.67_29.821748_smear_warp,SKBKBPEAPE,research/assets/distortion_segmentation_annotation_dataset/for_segmentation/images/171_11_SKBKBPEAPE_1_5_28_A_MBed_114.148897_22.28093_233.67_29.821748.png,smear_warp,medium,research/data/restoration_v2_proxy_pairs/v2_0094_171_11_SKBKBPEAPE_1_5_28_A_MBed_114.148897_22.28093_233.67_29.821748_smear_warp/clean.png,research/data/restoration_v2_proxy_pairs/v2_0094_171_11_SKBKBPEAPE_1_5_28_A_MBed_114.148897_22.28093_233.67_29.821748_smear_warp/distorted.png,research/data/restoration_v2_proxy_pairs/v2_0094_171_11_SKBKBPEAPE_1_5_28_A_MBed_114.148897_22.28093_233.67_29.821748_smear_warp/mask.png,0.13064015,1.000000,28.064327,train,20260914
v2_0095_291_41_SKSWBPWJPS_1_11_12_D_LivingDining_114.142098_22.284331_102.0552_26.061722_repeat_missing,SKSWBPWJPS,research/assets/distortion_segmentation_annotation_dataset/for_segmentation/images/291_41_SKSWBPWJPS_1_11_12_D_LivingDining_114.142098_22.284331_102.0552_26.061722.png,repeat_missing,large,research/data/restoration_v2_proxy_pairs/v2_0095_291_41_SKSWBPWJPS_1_11_12_D_LivingDining_114.142098_22.284331_102.0552_26.061722_repeat_missing/clean.png,research/data/restoration_v2_proxy_pairs/v2_0095_291_41_SKSWBPWJPS_1_11_12_D_LivingDining_114.142098_22.284331_102.0552_26.061722_repeat_missing/distorted.png,research/data/restoration_v2_proxy_pairs/v2_0095_291_41_SKSWBPWJPS_1_11_12_D_LivingDining_114.142098_22.284331_102.0552_26.061722_repeat_missing/mask.png,0.37468112,1.000000,40.304291,train,20260915
v2_0096_551_77_TZHXTHIVHM_1_18_12_C_Bed_1_114.152905_22.279414_140.4173_8.589351_blur_downsample,TZHXTHIVHM,research/assets/distortion_segmentation_annotation_dataset/for_segmentation/images/551_77_TZHXTHIVHM_1_18_12_C_Bed_1_114.152905_22.279414_140.4173_8.589351.png,blur_downsample,medium,research/data/restoration_v2_proxy_pairs/v2_0096_551_77_TZHXTHIVHM_1_18_12_C_Bed_1_114.152905_22.279414_140.4173_8.589351_blur_downsample/clean.png,research/data/restoration_v2_proxy_pairs/v2_0096_551_77_TZHXTHIVHM_1_18_12_C_Bed_1_114.152905_22.279414_140.4173_8.589351_blur_downsample/distorted.png,research/data/restoration_v2_proxy_pairs/v2_0096_551_77_TZHXTHIVHM_1_18_12_C_Bed_1_114.152905_22.279414_140.4173_8.589351_blur_downsample/mask.png,0.16485969,1.000000,8.354005,train,20260916
v2_0097_421_78_TZIDZHMXHM_3_46_22_A_Bed_2_114.149418_22.280548_196.3496_26.130024_smear_warp,TZIDZHMXHM,research/assets/distortion_segmentation_annotation_dataset/for_segmentation/images/421_78_TZIDZHMXHM_3_46_22_A_Bed_2_114.149418_22.280548_196.3496_26.130024.png,smear_warp,medium,research/data/restoration_v2_proxy_pairs/v2_0097_421_78_TZIDZHMXHM_3_46_22_A_Bed_2_114.149418_22.280548_196.3496_26.130024_smear_warp/clean.png,research/data/restoration_v2_proxy_pairs/v2_0097_421_78_TZIDZHMXHM_3_46_22_A_Bed_2_114.149418_22.280548_196.3496_26.130024_smear_warp/distorted.png,research/data/restoration_v2_proxy_pairs/v2_0097_421_78_TZIDZHMXHM_3_46_22_A_Bed_2_114.149418_22.280548_196.3496_26.130024_smear_warp/mask.png,0.13352997,1.000000,15.611443,train,20260917
v2_0098_452_2_OSJDFRJRRU_1_16_25_E_Bed_2_114.150819_22.280202_188.3922_11.308531_repeat_missing,OSJDFRJRRU,research/assets/distortion_segmentation_annotation_dataset/for_segmentation/images/452_2_OSJDFRJRRU_1_16_25_E_Bed_2_114.150819_22.280202_188.3922_11.308531.png,repeat_missing,medium,research/data/restoration_v2_proxy_pairs/v2_0098_452_2_OSJDFRJRRU_1_16_25_E_Bed_2_114.150819_22.280202_188.3922_11.308531_repeat_missing/clean.png,research/data/restoration_v2_proxy_pairs/v2_0098_452_2_OSJDFRJRRU_1_16_25_E_Bed_2_114.150819_22.280202_188.3922_11.308531_repeat_missing/distorted.png,research/data/restoration_v2_proxy_pairs/v2_0098_452_2_OSJDFRJRRU_1_16_25_E_Bed_2_114.150819_22.280202_188.3922_11.308531_repeat_missing/mask.png,0.15100845,0.999940,25.767146,train,20260918
v2_0099_124_60_TTLDZHIVHT_1_5_25_B_Bed_1_114.131881_22.28225_135.9_153.042437_blur_downsample,TTLDZHIVHT,research/assets/distortion_segmentation_annotation_dataset/for_segmentation/images/124_60_TTLDZHIVHT_1_5_25_B_Bed_1_114.131881_22.28225_135.9_153.042437.png,blur_downsample,large,research/data/restoration_v2_proxy_pairs/v2_0099_124_60_TTLDZHIVHT_1_5_25_B_Bed_1_114.131881_22.28225_135.9_153.042437_blur_downsample/clean.png,research/data/restoration_v2_proxy_pairs/v2_0099_124_60_TTLDZHIVHT_1_5_25_B_Bed_1_114.131881_22.28225_135.9_153.042437_blur_downsample/distorted.png,research/data/restoration_v2_proxy_pairs/v2_0099_124_60_TTLDZHIVHT_1_5_25_B_Bed_1_114.131881_22.28225_135.9_153.042437_blur_downsample/mask.png,0.36700813,1.000000,12.076278,train,20260919
v2_0100_10_72_TZDZZHIAHT_1_1_11_F_Bed_1_114.144757_22.284454_117.7657_167.392177_smear_warp,TZDZZHIAHT,research/assets/distortion_segmentation_annotation_dataset/for_segmentation/images/10_72_TZDZZHIAHT_1_1_11_F_Bed_1_114.144757_22.284454_117.7657_167.392177.png,smear_warp,medium,research/data/restoration_v2_proxy_pairs/v2_0100_10_72_TZDZZHIAHT_1_1_11_F_Bed_1_114.144757_22.284454_117.7657_167.392177_smear_warp/clean.png,research/data/restoration_v2_proxy_pairs/v2_0100_10_72_TZDZZHIAHT_1_1_11_F_Bed_1_114.144757_22.284454_117.7657_167.392177_smear_warp/distorted.png,research/data/restoration_v2_proxy_pairs/v2_0100_10_72_TZDZZHIAHT_1_1_11_F_Bed_1_114.144757_22.284454_117.7657_167.392177_smear_warp/mask.png,0.17414700,0.876925,29.373121,train,20260920
v2_0101_35_55_SSPPWYPEPE_2_6_6_A_Bed_1_114.139876_22.284731_65.32_3.405376_repeat_missing,SSPPWYPEPE,research/assets/distortion_segmentation_annotation_dataset/for_segmentation/images/35_55_SSPPWYPEPE_2_6_6_A_Bed_1_114.139876_22.284731_65.32_3.405376.png,repeat_missing,medium,research/data/restoration_v2_proxy_pairs/v2_0101_35_55_SSPPWYPEPE_2_6_6_A_Bed_1_114.139876_22.284731_65.32_3.405376_repeat_missing/clean.png,research/data/restoration_v2_proxy_pairs/v2_0101_35_55_SSPPWYPEPE_2_6_6_A_Bed_1_114.139876_22.284731_65.32_3.405376_repeat_missing/distorted.png,research/data/restoration_v2_proxy_pairs/v2_0101_35_55_SSPPWYPEPE_2_6_6_A_Bed_1_114.139876_22.284731_65.32_3.405376_repeat_missing/mask.png,0.09434790,1.000000,43.148571,train,20260921
v2_0102_508_76_TZHXTHISHM_1_102_1_C_Living_114.152661_22.279519_109.49_27.540255_blur_downsample,TZHXTHISHM,research/assets/distortion_segmentation_annotation_dataset/for_segmentation/images/508_76_TZHXTHISHM_1_102_1_C_Living_114.152661_22.279519_109.49_27.540255.png,blur_downsample,medium,research/data/restoration_v2_proxy_pairs/v2_0102_508_76_TZHXTHISHM_1_102_1_C_Living_114.152661_22.279519_109.49_27.540255_blur_downsample/clean.png,research/data/restoration_v2_proxy_pairs/v2_0102_508_76_TZHXTHISHM_1_102_1_C_Living_114.152661_22.279519_109.49_27.540255_blur_downsample/distorted.png,research/data/restoration_v2_proxy_pairs/v2_0102_508_76_TZHXTHISHM_1_102_1_C_Living_114.152661_22.279519_109.49_27.540255_blur_downsample/mask.png,0.15991709,1.000000,12.758848,val,20260922
v2_0103_124_57_TTHZZHIVHT_1_5_25_B_Bed_1_114.131608_22.282112_135.93_153.043199_smear_warp,TTHZZHIVHT,research/assets/distortion_segmentation_annotation_dataset/for_segmentation/images/124_57_TTHZZHIVHT_1_5_25_B_Bed_1_114.131608_22.282112_135.93_153.043199.png,smear_warp,medium,research/data/restoration_v2_proxy_pairs/v2_0103_124_57_TTHZZHIVHT_1_5_25_B_Bed_1_114.131608_22.282112_135.93_153.043199_smear_warp/clean.png,research/data/restoration_v2_proxy_pairs/v2_0103_124_57_TTHZZHIVHT_1_5_25_B_Bed_1_114.131608_22.282112_135.93_153.043199_smear_warp/distorted.png,research/data/restoration_v2_proxy_pairs/v2_0103_124_57_TTHZZHIVHT_1_5_25_B_Bed_1_114.131608_22.282112_135.93_153.043199_smear_warp/mask.png,0.14492985,1.000000,21.894894,train,20260923
v2_0104_322_89_TZTMTHMJMM_1_25_19_D_Bed_1_114.145024_22.281708_213.4978_152.773372_repeat_missing,TZTMTHMJMM,research/assets/distortion_segmentation_annotation_dataset/for_segmentation/images/322_89_TZTMTHMJMM_1_25_19_D_Bed_1_114.145024_22.281708_213.4978_152.773372.png,repeat_missing,medium,research/data/restoration_v2_proxy_pairs/v2_0104_322_89_TZTMTHMJMM_1_25_19_D_Bed_1_114.145024_22.281708_213.4978_152.773372_repeat_missing/clean.png,research/data/restoration_v2_proxy_pairs/v2_0104_322_89_TZTMTHMJMM_1_25_19_D_Bed_1_114.145024_22.281708_213.4978_152.773372_repeat_missing/distorted.png,research/data/restoration_v2_proxy_pairs/v2_0104_322_89_TZTMTHMJMM_1_25_19_D_Bed_1_114.145024_22.281708_213.4978_152.773372_repeat_missing/mask.png,0.13747608,1.000000,29.531748,train,20260924
v2_0105_323_73_TZHSTHMYHM_2_108_17_1_Kitchen_114.151702_22.278596_201.0533_116.042403_blur_downsample,TZHSTHMYHM,research/assets/distortion_segmentation_annotation_dataset/for_segmentation/images/323_73_TZHSTHMYHM_2_108_17_1_Kitchen_114.151702_22.278596_201.0533_116.042403.png,blur_downsample,medium,research/data/restoration_v2_proxy_pairs/v2_0105_323_73_TZHSTHMYHM_2_108_17_1_Kitchen_114.151702_22.278596_201.0533_116.042403_blur_downsample/clean.png,research/data/restoration_v2_proxy_pairs/v2_0105_323_73_TZHSTHMYHM_2_108_17_1_Kitchen_114.151702_22.278596_201.0533_116.042403_blur_downsample/distorted.png,research/data/restoration_v2_proxy_pairs/v2_0105_323_73_TZHSTHMYHM_2_108_17_1_Kitchen_114.151702_22.278596_201.0533_116.042403_blur_downsample/mask.png,0.22295520,1.000000,12.080659,train,20260925
v2_0106_114_36_SKPPWSPXPE_2_31_13_C_Living_114.146704_22.283476_117.9967_62.292876_smear_warp,SKPPWSPXPE,research/assets/distortion_segmentation_annotation_dataset/for_segmentation/images/114_36_SKPPWSPXPE_2_31_13_C_Living_114.146704_22.283476_117.9967_62.292876.png,smear_warp,large,research/data/restoration_v2_proxy_pairs/v2_0106_114_36_SKPPWSPXPE_2_31_13_C_Living_114.146704_22.283476_117.9967_62.292876_smear_warp/clean.png,research/data/restoration_v2_proxy_pairs/v2_0106_114_36_SKPPWSPXPE_2_31_13_C_Living_114.146704_22.283476_117.9967_62.292876_smear_warp/distorted.png,research/data/restoration_v2_proxy_pairs/v2_0106_114_36_SKPPWSPXPE_2_31_13_C_Living_114.146704_22.283476_117.9967_62.292876_smear_warp/mask.png,0.43058434,0.999980,8.198565,train,20260926
v2_0107_101_52_SSPPWGPXPS_1_3_18_A_Living_114.134043_22.284706_90.5302_151.668641_repeat_missing,SSPPWGPXPS,research/assets/distortion_segmentation_annotation_dataset/for_segmentation/images/101_52_SSPPWGPXPS_1_3_18_A_Living_114.134043_22.284706_90.5302_151.668641.png,repeat_missing,medium,research/data/restoration_v2_proxy_pairs/v2_0107_101_52_SSPPWGPXPS_1_3_18_A_Living_114.134043_22.284706_90.5302_151.668641_repeat_missing/clean.png,research/data/restoration_v2_proxy_pairs/v2_0107_101_52_SSPPWGPXPS_1_3_18_A_Living_114.134043_22.284706_90.5302_151.668641_repeat_missing/distorted.png,research/data/restoration_v2_proxy_pairs/v2_0107_101_52_SSPPWGPXPS_1_3_18_A_Living_114.134043_22.284706_90.5302_151.668641_repeat_missing/mask.png,0.07704879,1.000000,26.831178,val,20260927
v2_0108_121_46_SSPPWBPXPS_1_3_28_A_Living_114.133194_22.284701_116.4567_106.038308_blur_downsample,SSPPWBPXPS,research/assets/distortion_segmentation_annotation_dataset/for_segmentation/images/121_46_SSPPWBPXPS_1_3_28_A_Living_114.133194_22.284701_116.4567_106.038308.png,blur_downsample,large,research/data/restoration_v2_proxy_pairs/v2_0108_121_46_SSPPWBPXPS_1_3_28_A_Living_114.133194_22.284701_116.4567_106.038308_blur_downsample/clean.png,research/data/restoration_v2_proxy_pairs/v2_0108_121_46_SSPPWBPXPS_1_3_28_A_Living_114.133194_22.284701_116.4567_106.038308_blur_downsample/distorted.png,research/data/restoration_v2_proxy_pairs/v2_0108_121_46_SSPPWBPXPS_1_3_28_A_Living_114.133194_22.284701_116.4567_106.038308_blur_downsample/mask.png,0.39997210,1.000000,15.479745,train,20260928
v2_0109_126_17_SKPDPPERPE_1_5_24_A_MBed_114.148705_22.280377_217.0174_26.638706_smear_warp,SKPDPPERPE,research/assets/distortion_segmentation_annotation_dataset/for_segmentation/images/126_17_SKPDPPERPE_1_5_24_A_MBed_114.148705_22.280377_217.0174_26.638706.png,smear_warp,medium,research/data/restoration_v2_proxy_pairs/v2_0109_126_17_SKPDPPERPE_1_5_24_A_MBed_114.148705_22.280377_217.0174_26.638706_smear_warp/clean.png,research/data/restoration_v2_proxy_pairs/v2_0109_126_17_SKPDPPERPE_1_5_24_A_MBed_114.148705_22.280377_217.0174_26.638706_smear_warp/distorted.png,research/data/restoration_v2_proxy_pairs/v2_0109_126_17_SKPDPPERPE_1_5_24_A_MBed_114.148705_22.280377_217.0174_26.638706_smear_warp/mask.png,0.14219946,0.999880,10.423733,val,20260929
v2_0110_134_15_SKEYPPEAPE_1_5_32_A_MBed_114.148373_22.280541_240.3548_26.831315_repeat_missing,SKEYPPEAPE,research/assets/distortion_segmentation_annotation_dataset/for_segmentation/images/134_15_SKEYPPEAPE_1_5_32_A_MBed_114.148373_22.280541_240.3548_26.831315.png,repeat_missing,medium,research/data/restoration_v2_proxy_pairs/v2_0110_134_15_SKEYPPEAPE_1_5_32_A_MBed_114.148373_22.280541_240.3548_26.831315_repeat_missing/clean.png,research/data/restoration_v2_proxy_pairs/v2_0110_134_15_SKEYPPEAPE_1_5_32_A_MBed_114.148373_22.280541_240.3548_26.831315_repeat_missing/distorted.png,research/data/restoration_v2_proxy_pairs/v2_0110_134_15_SKEYPPEAPE_1_5_32_A_MBed_114.148373_22.280541_240.3548_26.831315_repeat_missing/mask.png,0.09626116,1.000000,45.603244,train,20260930
v2_0111_108_44_SSPPWBPEPK_1_8_15_C_Living_114.152563_22.280719_111.0554_29.822021_blur_downsample,SSPPWBPEPK,research/assets/distortion_segmentation_annotation_dataset/for_segmentation/images/108_44_SSPPWBPEPK_1_8_15_C_Living_114.152563_22.280719_111.0554_29.822021.png,blur_downsample,medium,research/data/restoration_v2_proxy_pairs/v2_0111_108_44_SSPPWBPEPK_1_8_15_C_Living_114.152563_22.280719_111.0554_29.822021_blur_downsample/clean.png,research/data/restoration_v2_proxy_pairs/v2_0111_108_44_SSPPWBPEPK_1_8_15_C_Living_114.152563_22.280719_111.0554_29.822021_blur_downsample/distorted.png,research/data/restoration_v2_proxy_pairs/v2_0111_108_44_SSPPWBPEPK_1_8_15_C_Living_114.152563_22.280719_111.0554_29.822021_blur_downsample/mask.png,0.09540418,1.000000,7.440081,train,20260931
v2_0112_104_22_SKPPWBPEPE_2_32_11_Whole_MBed_114.149199_22.282909_112.602_118.988693_smear_warp,SKPPWBPEPE,research/assets/distortion_segmentation_annotation_dataset/for_segmentation/images/104_22_SKPPWBPEPE_2_32_11_Whole_MBed_114.149199_22.282909_112.602_118.988693.png,smear_warp,large,research/data/restoration_v2_proxy_pairs/v2_0112_104_22_SKPPWBPEPE_2_32_11_Whole_MBed_114.149199_22.282909_112.602_118.988693_smear_warp/clean.png,research/data/restoration_v2_proxy_pairs/v2_0112_104_22_SKPPWBPEPE_2_32_11_Whole_MBed_114.149199_22.282909_112.602_118.988693_smear_warp/distorted.png,research/data/restoration_v2_proxy_pairs/v2_0112_104_22_SKPPWBPEPE_2_32_11_Whole_MBed_114.149199_22.282909_112.602_118.988693_smear_warp/mask.png,0.49326371,0.999542,28.474707,train,20260932
v2_0113_511_77_TZHXTHIVHM_1_17_10_C_Living_114.152878_22.279417_134.6781_8.589351_repeat_missing,TZHXTHIVHM,research/assets/distortion_segmentation_annotation_dataset/for_segmentation/images/511_77_TZHXTHIVHM_1_17_10_C_Living_114.152878_22.279417_134.6781_8.589351.png,repeat_missing,medium,research/data/restoration_v2_proxy_pairs/v2_0113_511_77_TZHXTHIVHM_1_17_10_C_Living_114.152878_22.279417_134.6781_8.589351_repeat_missing/clean.png,research/data/restoration_v2_proxy_pairs/v2_0113_511_77_TZHXTHIVHM_1_17_10_C_Living_114.152878_22.279417_134.6781_8.589351_repeat_missing/distorted.png,research/data/restoration_v2_proxy_pairs/v2_0113_511_77_TZHXTHIVHM_1_17_10_C_Living_114.152878_22.279417_134.6781_8.589351_repeat_missing/mask.png,0.15541295,1.000000,14.698854,train,20260933
v2_0114_100_35_SKPPWSPEPE_2_26_12_A_MBed_114.147035_22.281469_202.9475_70.278275_blur_downsample,SKPPWSPEPE,research/assets/distortion_segmentation_annotation_dataset/for_segmentation/images/100_35_SKPPWSPEPE_2_26_12_A_MBed_114.147035_22.281469_202.9475_70.278275.png,blur_downsample,medium,research/data/restoration_v2_proxy_pairs/v2_0114_100_35_SKPPWSPEPE_2_26_12_A_MBed_114.147035_22.281469_202.9475_70.278275_blur_downsample/clean.png,research/data/restoration_v2_proxy_pairs/v2_0114_100_35_SKPPWSPEPE_2_26_12_A_MBed_114.147035_22.281469_202.9475_70.278275_blur_downsample/distorted.png,research/data/restoration_v2_proxy_pairs/v2_0114_100_35_SKPPWSPEPE_2_26_12_A_MBed_114.147035_22.281469_202.9475_70.278275_blur_downsample/mask.png,0.12191087,1.000000,7.857501,train,20260934
v2_0115_56_15_SKEYPPEAPE_1_3_10_A_MBath_114.148332_22.280509_175.98_21.22964_smear_warp,SKEYPPEAPE,research/assets/distortion_segmentation_annotation_dataset/for_segmentation/images/56_15_SKEYPPEAPE_1_3_10_A_MBath_114.148332_22.280509_175.98_21.22964.png,smear_warp,medium,research/data/restoration_v2_proxy_pairs/v2_0115_56_15_SKEYPPEAPE_1_3_10_A_MBath_114.148332_22.280509_175.98_21.22964_smear_warp/clean.png,research/data/restoration_v2_proxy_pairs/v2_0115_56_15_SKEYPPEAPE_1_3_10_A_MBath_114.148332_22.280509_175.98_21.22964_smear_warp/distorted.png,research/data/restoration_v2_proxy_pairs/v2_0115_56_15_SKEYPPEAPE_1_3_10_A_MBath_114.148332_22.280509_175.98_21.22964_smear_warp/mask.png,0.16870615,1.000000,22.985036,train,20260935
v2_0116_40_55_SSPPWYPEPE_2_6_11_A_Bed_1_114.139876_22.284731_84.5033_3.405376_repeat_missing,SSPPWYPEPE,research/assets/distortion_segmentation_annotation_dataset/for_segmentation/images/40_55_SSPPWYPEPE_2_6_11_A_Bed_1_114.139876_22.284731_84.5033_3.405376.png,repeat_missing,medium,research/data/restoration_v2_proxy_pairs/v2_0116_40_55_SSPPWYPEPE_2_6_11_A_Bed_1_114.139876_22.284731_84.5033_3.405376_repeat_missing/clean.png,research/data/restoration_v2_proxy_pairs/v2_0116_40_55_SSPPWYPEPE_2_6_11_A_Bed_1_114.139876_22.284731_84.5033_3.405376_repeat_missing/distorted.png,research/data/restoration_v2_proxy_pairs/v2_0116_40_55_SSPPWYPEPE_2_6_11_A_Bed_1_114.139876_22.284731_84.5033_3.405376_repeat_missing/mask.png,0.19479432,1.000000,39.998363,train,20260936
v2_0117_334_58_TTISTHHXHM_1_13_24_D_Bath_114.140912_22.284518_125.0404_92.428764_blur_downsample,TTISTHHXHM,research/assets/distortion_segmentation_annotation_dataset/for_segmentation/images/334_58_TTISTHHXHM_1_13_24_D_Bath_114.140912_22.284518_125.0404_92.428764.png,blur_downsample,large,research/data/restoration_v2_proxy_pairs/v2_0117_334_58_TTISTHHXHM_1_13_24_D_Bath_114.140912_22.284518_125.0404_92.428764_blur_downsample/clean.png,research/data/restoration_v2_proxy_pairs/v2_0117_334_58_TTISTHHXHM_1_13_24_D_Bath_114.140912_22.284518_125.0404_92.428764_blur_downsample/distorted.png,research/data/restoration_v2_proxy_pairs/v2_0117_334_58_TTISTHHXHM_1_13_24_D_Bath_114.140912_22.284518_125.0404_92.428764_blur_downsample/mask.png,0.56580835,0.928005,8.277938,train,20260937
v2_0118_111_56_SSPPWYPXPS_1_3_16_A_Bed_2_114.133626_22.285476_83.5121_151.72097_smear_warp,SSPPWYPXPS,research/assets/distortion_segmentation_annotation_dataset/for_segmentation/images/111_56_SSPPWYPXPS_1_3_16_A_Bed_2_114.133626_22.285476_83.5121_151.72097.png,smear_warp,medium,research/data/restoration_v2_proxy_pairs/v2_0118_111_56_SSPPWYPXPS_1_3_16_A_Bed_2_114.133626_22.285476_83.5121_151.72097_smear_warp/clean.png,research/data/restoration_v2_proxy_pairs/v2_0118_111_56_SSPPWYPXPS_1_3_16_A_Bed_2_114.133626_22.285476_83.5121_151.72097_smear_warp/distorted.png,research/data/restoration_v2_proxy_pairs/v2_0118_111_56_SSPPWYPXPS_1_3_16_A_Bed_2_114.133626_22.285476_83.5121_151.72097_smear_warp/mask.png,0.15917969,1.000000,15.340595,train,20260938
v2_0119_117_52_SSPPWGPXPS_1_3_34_A_Living_114.134043_22.284706_137.845_151.668641_repeat_missing,SSPPWGPXPS,research/assets/distortion_segmentation_annotation_dataset/for_segmentation/images/117_52_SSPPWGPXPS_1_3_34_A_Living_114.134043_22.284706_137.845_151.668641.png,repeat_missing,small,research/data/restoration_v2_proxy_pairs/v2_0119_117_52_SSPPWGPXPS_1_3_34_A_Living_114.134043_22.284706_137.845_151.668641_repeat_missing/clean.png,research/data/restoration_v2_proxy_pairs/v2_0119_117_52_SSPPWGPXPS_1_3_34_A_Living_114.134043_22.284706_137.845_151.668641_repeat_missing/distorted.png,research/data/restoration_v2_proxy_pairs/v2_0119_117_52_SSPPWGPXPS_1_3_34_A_Living_114.134043_22.284706_137.845_151.668641_repeat_missing/mask.png,0.04721381,1.000000,32.200788,val,20260939
